DT_COMPTC,CAPTC_DIA,RESG_DIA
2019-10-01,653.659,187.784
2019-10-02,778.986,266.019
2019-10-03,1141.289,301.275
2019-10-04,648.097,220.619
2019-10-07,639.877,388.567
2019-10-08,706.872,187.702
2019-10-09,488.433,475.805
2019-10-10,554.589,208.661
2019-10-11,602.759,189.372
2019-10-14,667.586,264.341
2019-10-15,657.179,277.657
2019-10-16,794.704,227.25
2019-10-17,609.265,261.805
2019-10-18,689.118,271.93
2019-10-21,681.168,298.919
2019-10-22,646.225,232.989
2019-10-23,563.539,287.863
2019-10-24,741.869,452.038
2019-10-25,840.517,493.066
2019-10-28,1081.576,652.663
2019-10-29,736.493,317.346
2019-10-30,788.563,352.061
2019-10-31,1158.877,357.659
2019-11-01,1078.205,243.367
2019-11-04,1202.131,538.695
2019-11-05,1006.235,1362.503
2019-11-06,879.372,332.588
2019-11-07,1006.38,577.899
2019-11-08,2832.342,1014.617
2019-11-11,1270.167,510.577
2019-11-12,1029.515,269.626
2019-11-13,1050.746,176.297
2019-11-14,1136.255,193.218
2019-11-18,929.433,362.813
2019-11-19,767.827,381.129
2019-11-20,187.137,49.798
2019-11-21,735.715,288.529
2019-11-22,915.011,177.283
2019-11-25,763.568,216.399
2019-11-26,1048.776,302.245
2019-11-27,909.559,519.354
2019-11-28,1176.417,335.069
2019-11-29,1413.571,803.123
2019-12-02,992.557,291.759
2019-12-03,1076.223,296.884
2019-12-04,991.236,522.825
2019-12-05,948.147,265.633
2019-12-06,1060.45,935.816
2019-12-09,1569.857,368.029
2019-12-10,1335.416,300.729
2019-12-11,1466.145,433.489
2019-12-12,1177.766,328.298
2019-12-13,1646.634,399.152
2019-12-16,1406.621,544.671
2019-12-17,1320.354,364.647
2019-12-18,1405.637,479.039
2019-12-19,1730.272,789.936
2019-12-20,1939.472,283.518
2019-12-23,2100.936,459.301
2019-12-24,554.169,148.276
2019-12-26,1663.958,590.899
2019-12-27,1735.545,183.19
2019-12-30,1853.885,573.816
2019-12-31,302.234,111.133
2020-01-02,1151.01,472.044
2020-01-03,1701.383,823.641
2020-01-06,1922.215,1781.759
2020-01-07,2110.749,561.779
2020-01-08,2285.113,739.723
2020-01-09,1698.333,361.591
2020-01-10,1709.385,237.712
2020-01-13,1630.828,484.727
2020-01-14,1681.88,256.213
2020-01-15,1520.076,674.968
2020-01-16,2065.935,387.873
2020-01-17,1537.136,351.575
2020-01-20,1840.681,442.737
2020-01-21,1663.535,467.578
2020-01-22,2680.379,369.707
2020-01-23,1815.535,344.882
2020-01-24,1799.634,331.373
2020-01-27,1903.047,643.516
2020-01-28,1664.129,991.391
2020-01-29,1439.984,857.448
2020-01-30,1388.095,617.224
2020-01-31,1789.437,700.24
2020-02-03,1210.29,748.052
2020-02-04,1052.056,456.845
2020-02-05,1251.081,521.474
2020-02-06,1517.468,266.207
2020-02-07,1385.945,395.38
2020-02-10,1972.74,1070.6
2020-02-11,1502.196,16309.722
2020-02-12,1350.304,448.294
2020-02-13,1187.824,607.446
2020-02-14,1562.878,267.14
2020-02-17,1560.528,558.216
2020-02-18,1297.715,518.186
2020-02-19,1206.201,451.927
2020-02-20,1364.62,536.338
2020-02-21,1465.714,302.941
2020-02-24,0.0,0.0
2020-02-25,0.0,0.0
2020-02-26,1872.37,787.495
2020-02-27,1603.798,1881.157
2020-02-28,3579.383,929.84
2020-03-02,1559.827,1492.38
2020-03-03,2069.425,954.256
2020-03-04,1324.735,715.035
2020-03-05,895.084,796.115
2020-03-06,1567.725,786.469
2020-03-09,2020.18,1500.079
2020-03-10,1660.094,1763.464
2020-03-11,2344.89,659.358
2020-03-12,1425.113,1140.334
2020-03-13,1386.911,1469.203
2020-03-16,1850.418,558.041
2020-03-17,1410.463,955.486
2020-03-18,1271.673,604.98
2020-03-19,1325.25,863.008
2020-03-20,1469.799,679.195
2020-03-23,1097.287,473.152
2020-03-24,924.833,781.165
2020-03-25,738.93,565.92
2020-03-26,1254.406,785.538
2020-03-27,822.609,530.235
2020-03-30,517.906,718.255
2020-03-31,1498.607,653.06
2020-04-01,1018.152,481.687
2020-04-02,827.832,770.843
2020-04-03,715.369,704.469
2020-04-06,335.242,626.75
2020-04-07,609.475,447.906
2020-04-08,676.805,680.397
2020-04-09,478.936,850.578
2020-04-10,0.0,0.0
2020-04-13,701.787,944.831
2020-04-14,654.68,891.286
2020-04-15,1108.448,803.332
2020-04-16,866.393,644.088
2020-04-17,569.07,503.506
2020-04-20,597.879,662.976
2020-04-21,0.0,0.0
2020-04-22,491.136,731.596
2020-04-23,596.788,398.866
2020-04-24,1065.674,1037.729
2020-04-27,792.564,607.636
2020-04-28,591.046,954.141
2020-04-29,455.909,562.221
2020-04-30,826.944,773.842
2020-05-04,614.475,946.987
2020-05-05,375.396,557.449
2020-05-06,428.98,356.821
2020-05-07,420.891,769.311
2020-05-08,463.322,441.184
2020-05-11,713.05,564.272
2020-05-12,402.143,261.134
2020-05-13,491.05,414.521
2020-05-14,404.262,423.369
2020-05-15,474.884,414.334
2020-05-18,396.718,643.213
2020-05-19,290.265,494.194
2020-05-20,351.378,374.961
2020-05-21,288.768,288.991
2020-05-22,518.527,364.604
2020-05-25,357.7,663.349
2020-05-26,371.306,376.403
2020-05-27,590.845,462.777
2020-05-28,467.778,535.853
2020-05-29,541.346,830.055
2020-06-01,515.917,723.37
2020-06-02,557.877,1130.807
2020-06-03,627.586,520.995
2020-06-04,612.966,658.291
2020-06-05,551.304,544.355
2020-06-08,614.904,626.408
2020-06-09,460.512,554.035
2020-06-10,760.997,508.803
2020-06-11,0.0,0.0
2020-06-12,882.562,406.668
2020-06-15,516.499,884.898
2020-06-16,376.373,593.214
2020-06-17,666.887,508.197
2020-06-18,751.836,740.892
2020-06-19,434.209,371.653
2020-06-22,418.909,369.008
2020-06-23,421.443,368.509
2020-06-24,517.56,256.073
2020-06-25,338.988,275.182
2020-06-26,767.38,253.848
2020-06-29,501.942,555.705
2020-06-30,637.189,496.617
2020-07-01,607.767,535.069
2020-07-02,823.587,530.126
2020-07-03,853.997,784.685
2020-07-06,527.192,628.675
2020-07-07,805.665,241.993
2020-07-08,672.52,462.399
2020-07-09,597.778,372.305
2020-07-10,1102.655,479.187
2020-07-13,682.564,554.862
2020-07-14,659.581,451.65
2020-07-15,712.101,389.707
2020-07-16,855.893,396.024
2020-07-17,700.461,469.191
2020-07-20,654.266,767.41
2020-07-21,798.239,2256.128
2020-07-22,1155.603,414.675
2020-07-23,726.627,406.789
2020-07-24,1561.166,927.798
2020-07-27,931.264,594.522
2020-07-28,1622.855,391.528
2020-07-29,593.583,323.442
2020-07-30,550.135,406.925
2020-07-31,1121.931,706.885
2020-08-03,588.546,468.813
2020-08-04,701.903,489.138
2020-08-05,704.658,626.717
2020-08-06,857.119,398.469
2020-08-07,668.953,568.94
2020-08-10,553.29,521.143
2020-08-11,778.135,463.533
2020-08-12,636.11,399.082
2020-08-13,917.379,514.636
2020-08-14,674.688,480.029
2020-08-17,1297.165,531.471
2020-08-18,983.921,618.272
2020-08-19,968.843,495.057
2020-08-20,750.156,1326.681
2020-08-21,948.916,370.096
2020-08-24,767.008,534.495
2020-08-25,881.081,291.048
2020-08-26,752.816,317.16
2020-08-27,809.138,1174.895
2020-08-28,1479.087,458.002
2020-08-31,1131.857,845.125
2020-09-01,893.684,470.237
2020-09-02,633.678,460.541
2020-09-03,1006.124,591.654
2020-09-04,1282.765,518.242
2020-09-07,0.0,0.0
2020-09-08,779.021,590.747
2020-09-09,614.973,436.643
2020-09-10,1376.53,1074.553
2020-09-11,582.764,278.122
2020-09-14,1195.824,605.958
2020-09-15,682.115,455.795
2020-09-16,646.35,448.346
2020-09-17,568.549,458.276
2020-09-18,870.548,574.894
2020-09-21,748.823,531.07
2020-09-22,429.256,424.455
2020-09-23,645.707,354.17
2020-09-24,567.33,476.207
2020-09-25,718.19,737.986
2020-09-28,636.786,542.324
2020-09-29,652.15,285.715
2020-09-30,552.094,552.682
2020-10-01,721.821,390.739
2020-10-02,853.009,364.349
2020-10-05,655.722,723.837
2020-10-06,718.173,293.891
2020-10-07,474.035,265.634
2020-10-08,483.83,407.424
2020-10-09,472.632,293.483
2020-10-13,379.519,1079.776
2020-10-14,295.705,304.003
2020-10-15,478.453,449.528
2020-10-16,553.689,331.587
2020-10-19,558.256,476.026
2020-10-20,706.068,1483.892
2020-10-21,478.977,856.016
2020-10-22,637.375,720.025
2020-10-23,626.617,454.659
2020-10-26,521.017,550.76
2020-10-27,518.366,492.058
2020-10-28,989.876,939.003
2020-10-29,795.79,625.438
2020-10-30,847.889,583.582
2020-11-03,787.288,632.752
2020-11-04,546.944,372.424
2020-11-05,597.043,1042.774
2020-11-06,654.101,415.363
2020-11-09,557.474,799.191
2020-11-10,586.898,695.43
2020-11-11,1045.119,632.501
2020-11-12,859.696,977.018
2020-11-13,816.9,759.096
2020-11-16,495.202,849.294
2020-11-17,531.341,585.322
2020-11-18,717.783,1141.7
2020-11-19,521.163,470.107
2020-11-20,648.768,639.585
2020-11-23,558.717,777.36
2020-11-24,586.83,754.595
2020-11-25,816.206,809.735
2020-11-26,720.941,819.985
2020-11-27,658.212,815.391
2020-11-30,743.192,787.223
2020-12-01,614.587,502.787
2020-12-02,625.005,1963.731
2020-12-03,819.822,2166.066
2020-12-04,719.393,667.759
2020-12-07,788.654,840.936
2020-12-08,720.096,524.29
2020-12-09,934.506,408.891
2020-12-10,622.143,608.504
2020-12-11,795.439,684.88
2020-12-14,684.392,718.547
2020-12-15,650.135,518.645
2020-12-16,815.814,507.345
2020-12-17,1155.061,753.527
2020-12-18,1620.461,536.469
2020-12-21,945.755,1025.944
2020-12-22,726.736,659.421
2020-12-23,861.275,716.812
2020-12-24,280.584,168.172
2020-12-25,0.0,0.0
2020-12-28,649.294,796.457
2020-12-29,804.119,626.881
2020-12-30,949.893,535.093
2020-12-31,200.587,293.62
2021-01-04,621.236,1381.331
2021-01-05,989.031,1122.517
2021-01-06,2577.631,2136.539
2021-01-07,1048.968,868.152
2021-01-08,1305.465,732.599
2021-01-11,952.493,862.624
2021-01-12,745.157,558.305
2021-01-13,827.34,501.761
2021-01-14,959.195,638.581
2021-01-15,767.019,702.06
2021-01-18,1168.121,1179.108
2021-01-19,888.498,584.735
2021-01-20,1416.522,2346.764
2021-01-21,1267.663,361.016
2021-01-22,1150.883,629.657
2021-01-25,235.112,419.648
2021-01-26,1277.109,626.993
2021-01-27,1004.984,478.213
2021-01-28,950.298,652.199
2021-01-29,1529.686,44746.63
2021-02-01,950.2,540.949
2021-02-02,780.106,499.02
2021-02-03,904.372,616.504
2021-02-04,1128.989,419.248
2021-02-05,1268.467,664.33
2021-02-08,870.219,695.811
2021-02-09,819.131,524.591
2021-02-10,873.238,416.865
2021-02-11,967.286,730.011
2021-02-12,703.157,485.521
2021-02-15,0.0,0.0
2021-02-16,0.0,0.0
2021-02-17,1026.206,845.2
2021-02-18,921.72,527.141
2021-02-19,1312.648,694.314
2021-02-22,1833.596,839.587
2021-02-23,1138.076,605.872
2021-02-24,1326.052,442.82
2021-02-25,1316.713,1391.038
2021-02-26,2771.377,698.627
2021-03-01,2244.195,716.499
2021-03-02,973.113,476.922
2021-03-03,1249.608,965.777
2021-03-04,2791.576,723.488
2021-03-05,833.154,508.644
2021-03-08,1177.237,486.554
2021-03-09,1062.678,678.041
2021-03-10,855.587,628.759
2021-03-11,664.933,718.96
2021-03-12,806.418,466.243
2021-03-15,990.822,640.961
2021-03-16,787.354,343.418
2021-03-17,804.729,954.559
2021-03-18,778.466,404.117
2021-03-19,682.791,590.105
2021-03-22,1253.086,1364.327
2021-03-23,703.498,510.539
2021-03-24,637.188,510.986
2021-03-25,898.489,575.171
2021-03-26,1250.269,1109.351
2021-03-29,593.672,588.067
2021-03-30,703.934,750.027
2021-03-31,1133.354,651.887
2021-04-01,1334.797,801.551
2021-04-05,1598.999,1028.852
2021-04-06,836.556,633.017
2021-04-07,1389.578,475.034
2021-04-08,886.972,606.974
2021-04-09,715.197,588.155
2021-04-12,799.786,2300.287
2021-04-13,924.152,541.029
2021-04-14,845.764,726.373
2021-04-15,1089.816,687.536
2021-04-16,1113.96,702.383
2021-04-19,1029.788,895.589
2021-04-20,883.745,1078.694
2021-04-21,0.0,0.0
2021-04-22,1231.65,1068.435
2021-04-23,2244.095,544.35
2021-04-26,931.05,813.211
2021-04-27,1178.958,609.096
2021-04-28,1379.208,674.348
2021-04-29,1100.117,565.322
2021-04-30,2261.622,836.953
2021-05-03,1256.509,991.221
2021-05-04,1263.455,572.544
2021-05-05,1294.878,832.0
2021-05-06,984.033,483.872
2021-05-07,1558.196,874.186
2021-05-10,1098.529,760.458
2021-05-11,1811.517,596.882
2021-05-12,1543.458,1148.502
2021-05-13,1032.19,779.204
2021-05-14,1002.087,715.739
2021-05-17,887.584,1014.797
2021-05-18,981.088,603.063
2021-05-19,924.305,839.16
